Title,Category,Rating,Year,Length,Type,Age,Genre,URL
Horrors of War,['thanks'],2.9/10,2006,1h 39m,Movie,Not Rated,"['Action', 'Horror', 'Sci-Fi']",https://www.imdb.com/title/tt0439615/?ref_=nm_flmg_tk_87
Broken,['thanks'],4.2/10,2005,19m,Movie,,"['Short', 'Action', 'Crime']",https://www.imdb.com/title/tt0446663/?ref_=nm_flmg_tk_88
Jew Tales,['thanks'],8.5/10,2005,32m,Movie,,['Comedy'],https://www.imdb.com/title/tt0443554/?ref_=nm_flmg_tk_89
My Karma,['thanks'],4.8/10,2004,30m,Movie,,['Short'],https://www.imdb.com/title/tt1432960/?ref_=nm_flmg_tk_90
The Force Is with Them: The Legacy of 'Star Wars',"['thanks', 'self']",7.0/10,2004,13m,Video,,['Documentary'],https://www.imdb.com/title/tt0427263/?ref_=nm_flmg_tk_91
Empire of Dreams: The Story of the 'Star Wars' Trilogy,"['thanks', 'self']",8.2/10,2004,2h 31m,Video,,"['Documentary', 'History']",https://www.imdb.com/title/tt0416716/?ref_=nm_flmg_tk_92
'Duel': A Conversation with Director Steven Spielberg,"['thanks', 'self']",6.7/10,2004,36m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0429819/?ref_=nm_flmg_tk_93
Richard Matheson: The Writing of 'Duel',['thanks'],5.8/10,2004,9m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0430530/?ref_=nm_flmg_tk_94
Steven Spielberg and the Small Screen,"['thanks', 'self']",5.8/10,2004,9m,Video,,['Documentary'],https://www.imdb.com/title/tt0430633/?ref_=nm_flmg_tk_95
The Award Showdown,['thanks'],8.4/10,2004,6m,Video,,"['Animation', 'Short']",https://www.imdb.com/title/tt1532554/?ref_=nm_flmg_tk_96
Cecil B. DeMille: American Epic,"['thanks', 'self']",7.5/10,2004,1h,TV Movie,TV-PG,['Documentary'],https://www.imdb.com/title/tt0402903/?ref_=nm_flmg_tk_97
Finding Home,['thanks'],5.3/10,2003,2h 4m,Movie,PG-13,['Drama'],https://www.imdb.com/title/tt0228301/?ref_=nm_flmg_tk_99
A Collaboration of Spirits: Casting and Acting 'The Color Purple',"['thanks', 'self']",5.5/10,2003,29m,Video,,['Documentary'],https://www.imdb.com/title/tt0379218/?ref_=nm_flmg_tk_100
Conversations with the Ancestors: 'The Color Purple' from Book to Screen,"['thanks', 'self']",5.8/10,2003,27m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0379222/?ref_=nm_flmg_tk_101
Cultivating a Classic: The Making of 'The Color Purple',"['thanks', 'self']",5.8/10,2003,24m,Video,,['Documentary'],https://www.imdb.com/title/tt0379229/?ref_=nm_flmg_tk_102
The Color Purple: The 'Musical',"['thanks', 'self']",5.6/10,2003,8m,Video,,"['Documentary', 'Short', 'Music']",https://www.imdb.com/title/tt0379219/?ref_=nm_flmg_tk_103
Back to the Future: Making the Trilogy,['thanks'],7.3/10,2002,47m,Video,,[],https://www.imdb.com/title/tt0338228/?ref_=nm_flmg_tk_104
The E.T. Reunion,"['thanks', 'self']",6.7/10,2002,18m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0345167/?ref_=nm_flmg_tk_105
Drömmarnas land,['thanks'],7.7/10,2002,1h 45m,Movie,11,[],https://www.imdb.com/title/tt0298845/?ref_=nm_flmg_tk_106
Interstate 60,['thanks'],7.6/10,2002,1h 56m,Movie,11,"['Adventure', 'Comedy', 'Drama']",https://www.imdb.com/title/tt0165832/?ref_=nm_flmg_tk_107
Creating A.I.,"['thanks', 'self']",6.1/10,2002,13m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0313931/?ref_=nm_flmg_tk_108
Unmasking Zorro,['thanks'],8.1/10,2001,45m,Video,,['Documentary'],https://www.imdb.com/title/tt2013292/?ref_=nm_flmg_tk_109
The Making of 'Cape Fear',['thanks'],6.5/10,2001,1h 20m,Video,,['Documentary'],https://www.imdb.com/title/tt0344021/?ref_=nm_flmg_tk_110
The Making of 'Band of Brothers',"['thanks', 'self']",7.9/10,2001,30m,TV Movie,,[],https://www.imdb.com/title/tt0397085/?ref_=nm_flmg_tk_111
Rennie's Landing,['thanks'],5.4/10,2001,1h 43m,Movie,R,['Drama'],https://www.imdb.com/title/tt0251370/?ref_=nm_flmg_tk_112
Undying,['thanks'],8.8/10,2001,,Video Game,M,"['Action', 'Horror']",https://www.imdb.com/title/tt0276592/?ref_=nm_flmg_tk_113
Lost Souls,['thanks'],4.8/10,2000,1h 37m,Movie,R,"['Drama', 'Horror']",https://www.imdb.com/title/tt0160484/?ref_=nm_flmg_tk_114
The Life and Times of Kirk Douglas,['thanks'],6.2/10,2000,21m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt1013640/?ref_=nm_flmg_tk_115
Cruise on Kubrick,['thanks'],6.6/10,1999,20m,Video,Approved,['Documentary'],https://www.imdb.com/title/tt1669568/?ref_=nm_flmg_tk_116
Kidman on Kubrick,['thanks'],7.7/10,1999,18m,Video,Approved,"['Documentary', 'Short']",https://www.imdb.com/title/tt1669643/?ref_=nm_flmg_tk_117
Spielberg on Kubrick,"['thanks', 'self']",7.5/10,1999,8m,Video,Approved,['Documentary'],https://www.imdb.com/title/tt1669689/?ref_=nm_flmg_tk_118
Titus,['thanks'],7.1/10,1999,2h 42m,Movie,R,"['Drama', 'History', 'Thriller']",https://www.imdb.com/title/tt0120866/?ref_=nm_flmg_tk_119
BoomBots,['thanks'],7.4/10,1999,,Video Game,T,"['Action', 'Sci-Fi']",https://www.imdb.com/title/tt0383225/?ref_=nm_flmg_tk_120
Indiana Jones and the Infernal Machine,['thanks'],7.7/10,1999,,Video Game,T,"['Action', 'Adventure']",https://www.imdb.com/title/tt0245166/?ref_=nm_flmg_tk_121
Tiny Toon Adventures - Toonenstein: Dare to Scare,['thanks'],4.8/10,E,,Video Game,,['Family'],https://www.imdb.com/title/tt4087562/?ref_=nm_flmg_tk_122
T'ai Fu: Wrath of the Tiger,['thanks'],7.8/10,1999,,Video Game,T,"['Action', 'Adventure']",https://www.imdb.com/title/tt3234720/?ref_=nm_flmg_tk_123
The Hi-Line,['thanks'],6.0/10,1999,1h 35m,Movie,PG,['Drama'],https://www.imdb.com/title/tt0146879/?ref_=nm_flmg_tk_124
The Best of Hollywood,"['thanks', 'archive footage']",5.9/10,1998,1h 37m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0349137/?ref_=nm_flmg_tk_125
Trespasser,['thanks'],6.6/10,1998,,Video Game,,"['Action', 'Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt0304846/?ref_=nm_flmg_tk_126
Tiny Toon Adventures: The Great Beanstalk,['thanks'],4.6/10,K-A,,Video Game,,"['Action', 'Adventure']",https://www.imdb.com/title/tt4127158/?ref_=nm_flmg_tk_127
The Life and Times of Hank Greenberg,['thanks'],7.6/10,1998,1h 30m,Movie,PG,"['Documentary', 'Biography']",https://www.imdb.com/title/tt0208261/?ref_=nm_flmg_tk_128
Small Soldiers,['thanks'],6.3/10,1998,,Video Game,,[],https://www.imdb.com/title/tt0452686/?ref_=nm_flmg_tk_129
Debutante,['thanks'],5.5/10,1998,11m,Movie,,['Short'],https://www.imdb.com/title/tt0119686/?ref_=nm_flmg_tk_130
StarCraft,['thanks'],9.2/10,1998,,Video Game,T,"['Action', 'Adventure', 'Sci-Fi']",https://www.imdb.com/title/tt0217061/?ref_=nm_flmg_tk_132
Skullmonkeys,['thanks'],8.0/10,1998,,Video Game,,"['Action', 'Adventure']",https://www.imdb.com/title/tt0213252/?ref_=nm_flmg_tk_133
Dilbert's Desktop Games,['thanks'],5.4/10,1997,,Video Game,,[],https://www.imdb.com/title/tt3259462/?ref_=nm_flmg_tk_134
Full Tilt Boogie,['thanks'],6.6/10,1997,1h 37m,Movie,R,['Documentary'],https://www.imdb.com/title/tt0119165/?ref_=nm_flmg_tk_135
The Locusts,['thanks'],6.1/10,1997,2h 4m,Movie,R,[],https://www.imdb.com/title/tt0119557/?ref_=nm_flmg_tk_136
Goosebumps: Attack of the Mutant,['thanks'],7.7/10,K-A,,Video Game,,"['Action', 'Adventure', 'Family']",https://www.imdb.com/title/tt0219709/?ref_=nm_flmg_tk_137
Goosebumps: Escape from Horrorland,['thanks'],8.2/10,K-A,,Video Game,,"['Action', 'Adventure']",https://www.imdb.com/title/tt0219062/?ref_=nm_flmg_tk_138
The Neverhood,['thanks'],9.0/10,1996,,Video Game,T,"['Adventure', 'Comedy', 'Mystery']",https://www.imdb.com/title/tt0213117/?ref_=nm_flmg_tk_139
Tiny Toon Adventures: Buster and the Beanstalk,['thanks'],7.1/10,1996,,Video Game,,"['Action', 'Adventure', 'Family']",https://www.imdb.com/title/tt1977969/?ref_=nm_flmg_tk_140
The Hard Case,['thanks'],6.1/10,1995,20m,Movie,,"['Crime', 'Short']",https://www.imdb.com/title/tt0242505/?ref_=nm_flmg_tk_142
The Making of Steven Spielberg's 'Jaws',"['thanks', 'self']",7.9/10,1995,2h 5m,Video,,[],https://www.imdb.com/title/tt0251821/?ref_=nm_flmg_tk_144
Visions of Light,['thanks'],7.7/10,1992,1h 32m,Movie,,['Documentary'],https://www.imdb.com/title/tt0105764/?ref_=nm_flmg_tk_145
"Abdulladzhan, ili posvyashchaetsya Stivenu Spilbergu",['thanks'],6.8/10,1991,1h 29m,Movie,,"['Comedy', 'Sci-Fi']",https://www.imdb.com/title/tt0101263/?ref_=nm_flmg_tk_146
The Earth Day Special,['thanks'],5.7/10,1990,,TV Special,,"['Comedy', 'Drama']",https://www.imdb.com/title/tt0255132/?ref_=nm_flmg_tk_147
Indiana Jones and the Last Crusade,['thanks'],8.1/10,1989,,Video Game,,"['Action', 'Adventure', 'Fantasy']",https://www.imdb.com/title/tt0251138/?ref_=nm_flmg_tk_148
"John Huston: The Man, the Movies, the Maverick",['thanks'],7.7/10,1988,2h 6m,Movie,,['Documentary'],https://www.imdb.com/title/tt0095408/?ref_=nm_flmg_tk_149
U2: Rattle and Hum,['thanks'],7.6/10,1988,1h 39m,Movie,PG-13,['Documentary'],https://www.imdb.com/title/tt0096328/?ref_=nm_flmg_tk_150
Waxwork,['thanks'],6.1/10,1988,1h 35m,Movie,15,['Comedy'],https://www.imdb.com/title/tt0096426/?ref_=nm_flmg_tk_151
The Puppetoon Movie,['thanks'],7.1/10,1987,1h 19m,Movie,G,"['Animation', 'Family']",https://www.imdb.com/title/tt0127745/?ref_=nm_flmg_tk_152
The Fantasy Film Worlds of George Pal,['thanks'],7.4/10,1985,1h 33m,Movie,,['Documentary'],https://www.imdb.com/title/tt0089127/?ref_=nm_flmg_tk_153
TVTV Looks at the Academy Awards,"['thanks', 'self']",4.7/10,1976,59m,TV Special,,[],https://www.imdb.com/title/tt0401811/?ref_=nm_flmg_tk_154
Lawrence av Arabien,['thanks'],8.3/10,1962,3h 38m,Movie,15,"['Adventure', 'Biography', 'Drama']",https://www.imdb.com/title/tt0056172/?ref_=nm_flmg_tk_155
Revansch,['thanks'],7.1/10,1961,2h 21m,Movie,15,"['Drama', 'Western']",https://www.imdb.com/title/tt0055257/?ref_=nm_flmg_tk_156
Searching for America: Part II,['self'],,2024,,Movie,,[],https://www.imdb.com/title/tt18571950/?ref_=nm_flmg_slf_1
CBC News: Toronto,['self'],2.8/10,1952–,,TV Series,,[],https://www.imdb.com/title/tt4292678/?ref_=nm_flmg_slf_2
The NeverEnding Movie Marathon,['self'],,2021–,,Podcast Series,,[],https://www.imdb.com/title/tt15085420/?ref_=nm_flmg_slf_4
GoldenEra,['self'],6.7/10,2022,1h 40m,Movie,,[],https://www.imdb.com/title/tt11753760/?ref_=nm_flmg_slf_5
Entertainment Tonight,"['self', 'archive footage']",3.5/10,1981–,30m,TV Series,,[],https://www.imdb.com/title/tt0081857/?ref_=nm_flmg_slf_6
The Oscars,"['self', 'self', 'self', 'self', 'self']",4.0/10,2022,2h 50m,TV Special,TV-14,[],https://www.imdb.com/title/tt10471904/?ref_=nm_flmg_slf_7
The Broadway Show with Tamsen Fadal,['self'],,2021–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt15397528/?ref_=nm_flmg_slf_8
Ok! TV,['self'],2.3/10,2013–,30m,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt3503424/?ref_=nm_flmg_slf_9
Días de cine,['self'],6.8/10,1991–,1h,TV Series,,[],https://www.imdb.com/title/tt0390699/?ref_=nm_flmg_slf_11
IMDb on the Scene - Interviews,['self'],6.0/10,2017–,,TV Series,Not Rated,['Talk-Show'],https://www.imdb.com/title/tt8596744/?ref_=nm_flmg_slf_12
Jornal das 8,['self'],6.9/10,2010–,,TV Series,,[],https://www.imdb.com/title/tt7878748/?ref_=nm_flmg_slf_13
Radio Dolin,['self'],8.4/10,2021–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt14998550/?ref_=nm_flmg_slf_14
20/20,['self'],6.6/10,1978–,1h,TV Series,Unrated,"['Documentary', 'News']",https://www.imdb.com/title/tt0124932/?ref_=nm_flmg_slf_15
60 Minutes,"['self', 'archive footage']",7.5/10,1968–,1h,TV Series,TV-PG,['Documentary'],https://www.imdb.com/title/tt0123338/?ref_=nm_flmg_slf_16
Clint Eastwood: A Cinematic Legacy,['self'],7.9/10,2021,2h 15m,TV Mini Series,PG-13,['Documentary'],https://www.imdb.com/title/tt15560488/?ref_=nm_flmg_slf_17
Hollywood Insider,"['self', 'archive footage']",8.1/10,2018–,,TV Series,,[],https://www.imdb.com/title/tt8638066/?ref_=nm_flmg_slf_18
The Drew Barrymore Show,['self'],5.4/10,2020–,1h,TV Series,TV-G,['Talk-Show'],https://www.imdb.com/title/tt10827252/?ref_=nm_flmg_slf_19
Success Formula,['self'],9.6/10,2021,1h,Movie,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt16220616/?ref_=nm_flmg_slf_20
Some Good News,['self'],8.9/10,2020,15m,TV Series,,"['Comedy', 'News', 'Talk-Show']",https://www.imdb.com/title/tt12054924/?ref_=nm_flmg_slf_21
Reunited Apart,['self'],8.3/10,2020–,,TV Series,,['Reality-TV'],https://www.imdb.com/title/tt12221608/?ref_=nm_flmg_slf_22
The Anytime Show with Mister H. I.,['self'],8.4/10,2020–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt12179810/?ref_=nm_flmg_slf_23
AFI Movie Club,['self'],6.1/10,2020–,,TV Series,,['Documentary'],https://www.imdb.com/title/tt12205920/?ref_=nm_flmg_slf_24
EE British Academy Film Awards,['self'],6.0/10,2020,,TV Special,,['News'],https://www.imdb.com/title/tt11338406/?ref_=nm_flmg_slf_26
The 42nd Annual Kennedy Center Honors,['self'],8.3/10,2019,1h 31m,TV Special,TV-PG,"['Biography', 'Music']",https://www.imdb.com/title/tt11416686/?ref_=nm_flmg_slf_27
Filip och Fredrik träffar Steven Spielberg - I en minut,['self'],5.4/10,2019,42m,TV Movie,,[],https://www.imdb.com/title/tt11931276/?ref_=nm_flmg_slf_28
RichPlanet TV,['self'],8.8/10,2009–,,TV Series,,"['Documentary', 'History']",https://www.imdb.com/title/tt4780324/?ref_=nm_flmg_slf_29
The Movies,['self'],7.8/10,2019,2h,TV Mini Series,Not Rated,[],https://www.imdb.com/title/tt10468676/?ref_=nm_flmg_slf_30
Making of Jurassic World: The Ride,['self'],,2019,,Movie,,['Documentary'],https://www.imdb.com/title/tt10814926/?ref_=nm_flmg_slf_31
Today,['self'],4.5/10,1952–,4h,TV Series,TV-G,"['News', 'Talk-Show']",https://www.imdb.com/title/tt0044298/?ref_=nm_flmg_slf_32
Making Waves: The Art of Cinematic Sound,['self'],7.5/10,2019,1h 34m,Movie,Unrated,['Documentary'],https://www.imdb.com/title/tt3856408/?ref_=nm_flmg_slf_33
Extra,"['self', 'archive footage']",3.2/10,1994–,30m,TV Series,TV-PG,['News'],https://www.imdb.com/title/tt0247094/?ref_=nm_flmg_slf_34
Au Revoir BB,['self'],,2018,,Video,,[],https://www.imdb.com/title/tt10601134/?ref_=nm_flmg_slf_35
Let Their Testimonies Speak: Stronger Than Hate,['self'],,2018,4m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt9602154/?ref_=nm_flmg_slf_36
Schindler's List: 25 Years Later,['self'],8.7/10,2018,40m,Video,,['Documentary'],https://www.imdb.com/title/tt9558892/?ref_=nm_flmg_slf_37
Fallen Kingdom: Malcolm's Return,['self'],6.9/10,2018,3m,Video,,['Documentary'],https://www.imdb.com/title/tt9054646/?ref_=nm_flmg_slf_38
The '90s Greatest,['self'],6.5/10,2018,30m,TV Mini Series,TV-14,[],https://www.imdb.com/title/tt8977568/?ref_=nm_flmg_slf_39
Effects for a Brave New World,['self'],7.6/10,2018,25m,Video,,['Documentary'],https://www.imdb.com/title/tt8768270/?ref_=nm_flmg_slf_40
Ernie & Tye's Excellent Adventure,['self'],7.1/10,2018,12m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt8768302/?ref_=nm_flmg_slf_41
Game Changer: Cracking the Code,['self'],7.3/10,2018,57m,Video,,[],https://www.imdb.com/title/tt8768268/?ref_=nm_flmg_slf_42
High Score: Endgame,['self'],6.9/10,2018,10m,Video,,['Documentary'],https://www.imdb.com/title/tt8768296/?ref_=nm_flmg_slf_43
Level up: Sound for the Future,['self'],7.4/10,2018,8m,Video,,['Documentary'],https://www.imdb.com/title/tt8768290/?ref_=nm_flmg_slf_44
The '80s: You're the Inspiration,['self'],7.2/10,2018,6m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt8768262/?ref_=nm_flmg_slf_45
"""Mästarna av science fiction""",['self'],7.9/10,2018,1h,TV Mini Series,,['Documentary'],https://www.imdb.com/title/tt8344332/?ref_=nm_flmg_slf_46
The Post: Arts and Entertainment - Music for 'The Post',['self'],6.5/10,2018,7m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt9820910/?ref_=nm_flmg_slf_47
The Post: Stop the Presses - Filming the Post,['self'],6.5/10,2018,26m,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt8641782/?ref_=nm_flmg_slf_48
The Post: The Style Section - Re-Creating an Era,['self'],6.6/10,2018,17m,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt8641788/?ref_=nm_flmg_slf_49
TV Patrol,['self'],7.0/10,2007–,,TV Series,,[],https://www.imdb.com/title/tt0351803/?ref_=nm_flmg_slf_50
Kino+,['self'],9.7/10,2014–,,TV Series,,['News'],https://www.imdb.com/title/tt14622282/?ref_=nm_flmg_slf_51
Midlands Today,['self'],5.5/10,1964–,,TV Series,,['News'],https://www.imdb.com/title/tt6183700/?ref_=nm_flmg_slf_52
Access Hollywood,['self'],3.1/10,1996–,30m,TV Series,TV-PG,[],https://www.imdb.com/title/tt0167515/?ref_=nm_flmg_slf_53
Good Morning Britain,['self'],3.1/10,2014–,2h 30m,TV Series,,['News'],https://www.imdb.com/title/tt3644198/?ref_=nm_flmg_slf_54
Granada Reports,['self'],6.1/10,1992–,,TV Series,,[],https://www.imdb.com/title/tt0479832/?ref_=nm_flmg_slf_55
Fantástico,['self'],5.6/10,1973–,3h,TV Series,,"['Crime', 'Music', 'News']",https://www.imdb.com/title/tt0381753/?ref_=nm_flmg_slf_56
Ready Player One LIVE at SXSW,['self'],6.9/10,2018–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt8045574/?ref_=nm_flmg_slf_57
Sunday AM,['self'],6.5/10,2005–,1h,TV Series,,['News'],https://www.imdb.com/title/tt0489618/?ref_=nm_flmg_slf_59
Channel 4 News,['self'],5.8/10,1982–,55m,TV Series,,['News'],https://www.imdb.com/title/tt0239164/?ref_=nm_flmg_slf_60
Quotidien,['self'],6.3/10,2016–,1h 35m,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt6052530/?ref_=nm_flmg_slf_61
Sky World News,['self'],4.0/10,1989–,,TV Series,,['News'],https://www.imdb.com/title/tt1461349/?ref_=nm_flmg_slf_62
BBC News at Ten O'Clock,['self'],5.5/10,2000–,25m,TV Series,,['News'],https://www.imdb.com/title/tt0283706/?ref_=nm_flmg_slf_63
5 News,['self'],5.3/10,1998–,,TV Series,,[],https://www.imdb.com/title/tt0229098/?ref_=nm_flmg_slf_64
The 75th Annual Golden Globe Awards,['self'],5.5/10,2018,,TV Special,,"['Comedy', 'News']",https://www.imdb.com/title/tt6635044/?ref_=nm_flmg_slf_65
Made in Hollywood,['self'],4.9/10,2005–,1h,TV Series,TV-PG,[],https://www.imdb.com/title/tt0911896/?ref_=nm_flmg_slf_66
Spielberg,['self'],7.6/10,2017,2h 27m,TV Movie,TV-MA,['Documentary'],https://www.imdb.com/title/tt7133092/?ref_=nm_flmg_slf_67
A Tribute to Tom Brokaw: Newhouse Mirror Awards,['self'],,2017,,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt7065274/?ref_=nm_flmg_slf_68
Melissa Mathison: A Tribute,['self'],7.4/10,2016,6m,Video,,"['Documentary', 'Short', 'Biography']",https://www.imdb.com/title/tt6744834/?ref_=nm_flmg_slf_70
KTVU Mornings on 2,['self'],,1991–,,TV Series,,['News'],https://www.imdb.com/title/tt11417058/?ref_=nm_flmg_slf_71
Movie Surfers,['self'],6.3/10,1998–,30m,TV Series,,['Family'],https://www.imdb.com/title/tt0295122/?ref_=nm_flmg_slf_72
Good Morning America,['self'],4.4/10,1975–,2h,TV Series,TV-G,['News'],https://www.imdb.com/title/tt0072506/?ref_=nm_flmg_slf_73
IMDb First Credit,['self'],6.9/10,2016–,2m,TV Series,Not Rated,['Biography'],https://www.imdb.com/title/tt5533446/?ref_=nm_flmg_slf_74
WGN Morning News,['self'],6.6/10,1994–,,TV Series,,[],https://www.imdb.com/title/tt5139360/?ref_=nm_flmg_slf_75
AFI Life Achievement Award,['self'],6.5/10,1973–,,TV Series,,[],https://www.imdb.com/title/tt15441582/?ref_=nm_flmg_slf_76
Le grand journal de Canal+,['self'],5.9/10,2004–,1h,TV Series,,"['Documentary', 'Comedy', 'Talk-Show']",https://www.imdb.com/title/tt0426701/?ref_=nm_flmg_slf_77
The View,['self'],2.5/10,1997–,1h,TV Series,TV-14,['Talk-Show'],https://www.imdb.com/title/tt0123366/?ref_=nm_flmg_slf_78
The EE British Academy Film Awards,['self'],6.9/10,2016,,TV Special,,[],https://www.imdb.com/title/tt5448304/?ref_=nm_flmg_slf_80
A Case of the Cold War: Bridge of Spies,['self'],7.4/10,2016,18m,Video,,['Documentary'],https://www.imdb.com/title/tt5443804/?ref_=nm_flmg_slf_81
Berlin 1961: Re-Creating the Divide,['self'],6.8/10,2016,12m,Video,Not Rated,"['Documentary', 'Short']",https://www.imdb.com/title/tt5443816/?ref_=nm_flmg_slf_82
Spy Swap : Looking Back on the Final Act,['self'],6.8/10,2016,6m,Video,,['Documentary'],https://www.imdb.com/title/tt5443846/?ref_=nm_flmg_slf_83
U-2 Spy Plane,['self'],6.8/10,2016,9m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt5443826/?ref_=nm_flmg_slf_84
American Masters,['self'],8.2/10,1985–,1h 30m,TV Series,TV-14,"['Documentary', 'Biography', 'Music']",https://www.imdb.com/title/tt0364151/?ref_=nm_flmg_slf_85
The 38th Annual Kennedy Center Honors,['self'],7.5/10,2015,2h,TV Special,,['News'],https://www.imdb.com/title/tt5302576/?ref_=nm_flmg_slf_86
Star Wars: The Force Awakens World Premiere Red Carpet,['self'],,2015,1h 48m,Video,,[],https://www.imdb.com/title/tt7768640/?ref_=nm_flmg_slf_87
Film '72,['self'],7.0/10,1971–2018,30m,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt0192897/?ref_=nm_flmg_slf_88
"Titel, Thesen, Temperamente",['self'],7.7/10,1967–,30m,TV Series,,[],https://www.imdb.com/title/tt0286398/?ref_=nm_flmg_slf_89
Jurassic World: Building the Gyrosphere,['self'],6.2/10,2015,4m,Video,,['Short'],https://www.imdb.com/title/tt5301560/?ref_=nm_flmg_slf_90
Jurassic World: Dinosaurs Roam Once Again,['self'],6.5/10,2015,16m,Video,,['Documentary'],https://www.imdb.com/title/tt5301488/?ref_=nm_flmg_slf_91
Welcome to 'Jurassic World',['self'],7.2/10,2015,30m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt5301468/?ref_=nm_flmg_slf_92
CBS This Morning,['self'],4.8/10,1992–,2h,TV Series,,['News'],https://www.imdb.com/title/tt2163227/?ref_=nm_flmg_slf_93
Back in Time,['self'],6.3/10,2015,1h 35m,Movie,Not Rated,"['Documentary', 'Family', 'History']",https://www.imdb.com/title/tt3118874/?ref_=nm_flmg_slf_94
Everything Is Copy,['self'],7.4/10,2015,1h 29m,Movie,TV-14,"['Documentary', 'Biography']",https://www.imdb.com/title/tt2831414/?ref_=nm_flmg_slf_95
Mifune: The Last Samurai,['self'],7.2/10,2015,1h 20m,Movie,Not Rated,"['Documentary', 'Biography']",https://www.imdb.com/title/tt4000670/?ref_=nm_flmg_slf_96
The Story Behind,['self'],7.7/10,1996–,1h,TV Series,TV-PG,[],https://www.imdb.com/title/tt4482510/?ref_=nm_flmg_slf_98
The 37th Annual Kennedy Center Honors,['self'],7.5/10,2014,1h 29m,TV Special,,[],https://www.imdb.com/title/tt4373936/?ref_=nm_flmg_slf_99
The Concert for Valor,['self'],6.4/10,2014,2h 52m,TV Special,Not Rated,['Music'],https://www.imdb.com/title/tt4083124/?ref_=nm_flmg_slf_100
Kubrick Remembered,['self'],7.4/10,2014,1h 24m,Movie,,[],https://www.imdb.com/title/tt4015630/?ref_=nm_flmg_slf_101
Troldspejlet,"['self', 'archive footage']",8.8/10,1989–,25m,TV Series,,[],https://www.imdb.com/title/tt0318251/?ref_=nm_flmg_slf_102
Magician: The Astonishing Life and Work of Orson Welles,['self'],6.9/10,2014,1h 31m,Movie,PG-13,['Documentary'],https://www.imdb.com/title/tt4137324/?ref_=nm_flmg_slf_103
From Borehamwood to Hollywood: The Rise and Fall and Rise of Elstree,['self'],8.6/10,2014,1h 40m,Movie,,[],https://www.imdb.com/title/tt3443150/?ref_=nm_flmg_slf_104
Gremlins: Cute. Clever. Mischievous. Intelligent. Dangerous: Making Gremlins,['self'],8.2/10,2014,29m,Video,,['Short'],https://www.imdb.com/title/tt4364628/?ref_=nm_flmg_slf_105
Gremlins: From Gizmo to Gremlins - Creating the Creatures,['self'],7.7/10,2014,18m,Video,,[],https://www.imdb.com/title/tt4364652/?ref_=nm_flmg_slf_106
Richard Attenborough: A Life,['self'],8.0/10,2014,1h,TV Movie,,[],https://www.imdb.com/title/tt4020200/?ref_=nm_flmg_slf_107
Altman,['self'],6.8/10,2014,1h 36m,Movie,TV-PG,['Documentary'],https://www.imdb.com/title/tt2404171/?ref_=nm_flmg_slf_108
The South Bank Show Originals,['self'],,2014–,,TV Series,,['Documentary'],https://www.imdb.com/title/tt3855586/?ref_=nm_flmg_slf_109
The Insider,['self'],2.6/10,2004–2017,30m,TV Series,TV-PG,[],https://www.imdb.com/title/tt0430836/?ref_=nm_flmg_slf_110
The '90s: The Last Great Decade?,['self'],7.9/10,2014,,TV Mini Series,,[],https://www.imdb.com/title/tt3866058/?ref_=nm_flmg_slf_111
E! News,['self'],4.2/10,1991–,,TV Series,,['News'],https://www.imdb.com/title/tt0266134/?ref_=nm_flmg_slf_112
Cinerama Dome's 50th Anniversary Celebration,['self'],,2013,30m,Video,,['Short'],https://www.imdb.com/title/tt7005640/?ref_=nm_flmg_slf_113
Drew: The Man Behind the Poster,['self'],7.5/10,2013,1h 37m,Movie,Not Rated,"['Documentary', 'Biography']",https://www.imdb.com/title/tt1486843/?ref_=nm_flmg_slf_114
Funny Shorts,['self'],,2010–,,TV Series,,['Comedy'],https://www.imdb.com/title/tt4411664/?ref_=nm_flmg_slf_115
